Date,Close,High,Low,Open,Volume
2020-10-26,1.0104209184646606,1.0392906952298104,0.8660755449434253,0.923813343321468,604860750
2020-10-27,1.0046480894088745,1.0450644129659428,0.9930999046792097,1.0046480894088745,122695050
2020-10-28,1.0161950588226318,1.0219690967663193,0.9930994232691336,1.010420917634694,41762550
2020-10-30,1.0104209184646606,1.0161950596573415,0.9700046144664064,1.0104209184646606,22959300
2020-11-02,0.9873262643814087,1.0104210776380405,0.9815521222791175,1.0046477614898826,9364650
2020-11-03,0.9988738894462585,1.0219695349012345,0.9873265313180962,0.9930998490271463,17192550
2020-11-04,1.0277425050735474,1.039290788495246,1.0046476933825648,1.0104210091393366,33837300
2020-11-05,1.0854812860488892,1.0854812860488892,1.0219693319165402,1.0277426484788876,36208200
2020-11-06,1.1778630018234253,1.2067318554763056,1.0681597679806885,1.1028027640435247,94108500
2020-11-09,1.2298272848129272,1.3106607219289526,1.1778627996385838,1.1836360118590952,46555200
2020-11-10,1.3164349794387817,1.3164349794387817,1.2356007092402765,1.2471489930962756,28683300
2020-11-11,1.2586963176727295,1.3279823023593926,1.2529221758827243,1.3279823023593926,8745900
2020-11-12,1.2413749694824219,1.3048868199501766,1.2413749694824219,1.247149111960749,8869500
2020-11-13,1.2356010675430298,1.25869671275399,1.2240537095368704,1.2471493547478307,6270300
2020-11-16,1.2413749694824219,1.2817921084337898,1.1951845140069144,1.235600827004095,10221000
2020-11-17,1.270243525505066,1.270243525505066,1.2413746782823687,1.2586961724556356,9424350
2020-11-18,1.270243525505066,1.270243525505066,1.2413746782823687,1.270243525505066,6878550
2020-11-19,1.2586963176727295,1.316434947977732,1.2413748215010636,1.2586963176727295,12562500
2020-11-20,1.345304012298584,1.437685642536518,1.2529222788163803,1.2586964210807594,48689400
2020-11-23,1.397268533706665,1.408815889273552,1.362625537807559,1.374172893374446,17835750
2020-11-24,1.3683996200561523,1.4261374277960268,1.3568513357983074,1.4030426144328785,16844700
2020-11-25,1.3626258373260498,1.3972688408400271,1.3568516936741704,1.3799473390830383,12423600
2020-11-26,1.3683996200561523,1.397268472303956,1.3568513357983074,1.3741728329866705,20087850
2020-11-27,1.4319117069244385,1.4434591671655599,1.3683998496439955,1.3741730635431337,28487700
2020-11-30,1.5230021476745605,1.5635386068405754,1.4361388687280678,1.4361388687280678,29146050
2020-12-01,1.5287935733795166,1.5924930381018496,1.4940482978410559,1.5345839348904815,19864050
2020-12-02,1.5287935733795166,1.5461662111487469,1.505629745706609,1.5403750212450695,4928400
2020-12-03,1.5114208459854126,1.551956480631139,1.499838466864875,1.5287934827244731,11524650
2020-12-04,1.505629539489746,1.5403748102693597,1.4824657149894458,1.505629539489746,11369400
2020-12-07,1.505629539489746,1.5693289954875547,1.4998383503792525,1.5230021748795528,13261800
2020-12-08,1.679356575012207,1.731474495908292,1.517211414478866,1.5230026052257433,33109200
2020-12-09,1.6735647916793823,1.6793559803756806,1.6272379743847503,1.6735647916793823,16222800
2020-12-10,1.7604281902313232,1.7951734630222544,1.667774647200911,1.6735650082539952,19676250
2020-12-11,1.6504021883010864,1.7951736560876181,1.6330295500372474,1.7662196731775879,21818250
2020-12-14,1.638819932937622,1.7025202286912406,1.5809116557203082,1.6561925714264563,13711200
2020-12-15,1.656192660331726,1.6851476806619967,1.6446111078156531,1.6446111078156531,8279850
2020-12-16,1.7025202512741089,1.7198928899933803,1.6619837836151916,1.6735652321140884,11795250
2020-12-17,1.7893835306167603,1.876246935473754,1.708310591413954,1.7141017819118394,37677450
2020-12-18,1.8530827760696411,1.8530827760696411,1.766219588895465,1.8009648637651354,15928200
2020-12-21,1.7604281902313232,1.853082665203463,1.7372652963318542,1.853082665203463,10625100
2020-12-22,1.7141016721725464,1.7546381391787456,1.702520223860134,1.7372655007392084,17112900
2020-12-23,1.7488471269607544,1.7835924053171794,1.714101745055232,1.714101745055232,13397250
2020-12-24,1.7372654676437378,1.7662196573931936,1.719892829535155,1.7662196573931936,6298200
2020-12-28,1.7546381950378418,1.7778010924000598,1.7314743657337568,1.7546381950378418,8796450
2020-12-29,1.7488471269607544,1.766219766138967,1.7372655746068077,1.7546382137850203,6632400
2020-12-30,1.8357105255126953,1.8588744611706471,1.7314745753867629,1.748847320032009,18226650
2020-12-31,1.8067564964294434,1.8472922485070238,1.8009654084349132,1.8241291391183236,6029400
2021-01-04,1.8183375597000122,1.8472917492580854,1.8009649217062598,1.8183375597000122,7457700
2021-01-05,1.8067564964294434,1.8299196058181435,1.7835927657460329,1.8183380511237934,14967300
2021-01-06,1.7546381950378418,1.82412875100823,1.7372655560452448,1.8009650252532412,10447800
2021-01-07,1.7604281902313232,1.7835921196216007,1.6619835613042606,1.7430555538358576,17043900
2021-01-08,1.685147762298584,1.748847236164782,1.679356571563599,1.7430559418806932,10828950
2021-01-11,1.6619839668273926,1.725683338506134,1.6098659413751468,1.6793566074617725,14714700
2021-01-12,1.66777503490448,1.6793565880956305,1.5809118327342764,1.638820116435554,13227600
