Date,Close,High,Low,Open,Volume
2015-01-02,4.357269287109375,4.363287752792856,4.260976131983584,4.303104530839237,1369900
2015-01-05,4.363288402557373,4.417453453869806,4.291068525458318,4.393380161503454,1357500
2015-01-06,4.333197116851807,4.369307346321315,4.297087174358611,4.369307346321315,2331800
2015-01-07,4.315141201019287,4.333196024225158,4.279031267631306,4.321159379762498,3789800
2015-01-08,4.453563213348389,4.495691329807457,4.351251581417046,4.357269760778511,5676200
2015-01-09,4.459580898284912,4.5077274757438,4.44754425392019,4.5077274757438,3861700
2015-01-12,4.483654499053955,4.531801366839859,4.435507918244309,4.459581208649133,2644300
2015-01-13,4.483654499053955,4.531801366839859,4.453563029536056,4.453563029536056,2585700
2015-01-14,4.688277244567871,4.712350532354451,4.489672476840477,4.489672476840477,4896900
2015-01-15,4.634111404418945,4.6762397942686365,4.616056585180633,4.6762397942686365,1254900
2015-01-16,4.555875301361084,4.658186656558382,4.465600306091657,4.634113362750042,1206000
2015-01-19,4.573929786682129,4.628094837194402,4.555874961162224,4.555874961162224,2554400
2015-01-20,4.561893463134766,4.579948576907177,4.531801989482477,4.573930109990941,2080100
2015-01-21,4.694295883178711,4.730405816190702,4.573929152829168,4.598002441503828,3153300
2015-01-22,4.706333637237549,4.724388464512631,4.6882785229861605,4.694296990062059,5540800
2015-01-23,4.76651668548584,4.772534865348533,4.724388278541815,4.724388278541815,7560300
2015-01-26,4.736423492431641,4.784570064673577,4.616057061826802,4.616057061826802,2561400
2015-01-27,4.700314521789551,4.808644331425701,4.634112827968215,4.634112827968215,2489400
2015-01-28,4.694295883178711,4.706332527516041,4.664204128847265,4.664204128847265,1427300
2015-01-29,4.58596658706665,4.694296691737954,4.567911760938958,4.694296691737954,3452700
2015-01-30,4.664205074310303,4.694296834741532,4.585966726770141,4.591985193646906,3316700
2015-02-04,4.664205074310303,4.796608188859864,4.65216842753307,4.712351661419234,3071100
2015-02-05,4.634111404418945,4.6882764360862375,4.604019943363032,4.6642031524510355,1868400
2015-02-06,4.6581854820251465,4.7003138790554715,4.622075550417536,4.7003138790554715,4698800
2015-02-09,4.694295883178711,4.718369171853372,4.604020907160613,4.664204128847265,2142800
2015-02-10,4.718369483947754,4.742442774214732,4.688277727625904,4.742442774214732,4912600
2015-02-11,4.700314521789551,4.7123511673046785,4.694296342520119,4.700314521789551,1298100
2015-02-12,4.6461501121521,4.7304069293163655,4.604021990546272,4.7304069293163655,1634100
2015-02-13,4.676241397857666,4.73040644809938,4.64614963950643,4.73040644809938,1716500
2015-02-16,4.676241397857666,4.712351335693383,4.585966409780235,4.712351335693383,3785100
2015-02-17,4.628094673156738,4.670223076170453,4.622076206879235,4.670223076170453,805200
2015-02-18,4.543838024139404,4.6341127199097,4.543838024139404,4.628094540780601,987700
2015-02-23,4.598001956939697,4.676240280375255,4.555873849686863,4.573928670802019,2336900
2015-02-24,4.883101940155029,4.889168043993274,4.7314528151719255,4.7314528151719255,5260600
2015-02-25,4.9922895431518555,5.016553961549308,4.88916865744056,4.895234183544348,8036500
2015-02-26,5.16213846206665,5.1924684151525655,4.95589547527732,4.974093215730573,7545600
2015-02-27,5.107542514801025,5.192466232037194,5.107542514801025,5.180334024505386,3584700
2015-03-02,4.974092960357666,5.150005985029603,4.937697481319725,5.125742139505739,1257400
2015-03-03,5.034753322601318,5.125742606990403,4.9740934140114215,4.9740934140114215,4715500
2015-03-04,5.077214241027832,5.1864018306722,5.052950396495271,5.125741930092954,3694600
2015-03-05,5.0893473625183105,5.137875060260195,5.016555815905483,5.065083513647368,2994500
2015-03-06,5.052950382232666,5.14393965434902,5.040818749248471,5.107544176900752,4565200
2015-03-09,5.004423141479492,5.095412421744461,4.8891700145774815,4.8891700145774815,3366400
2015-03-10,5.010488510131836,5.156071568521728,4.931630875546731,5.101477777001606,3413000
2015-03-11,5.065083980560303,5.13787553388325,4.943764146526217,5.0104901709441325,4148400
