Date,Open,High,Low,Close,Volume
2015-01-02,0.420985402487684,0.420985402487684,0.4162552338610404,0.4186203181743622,199600
2015-01-05,0.42335048497987515,0.42335048497987515,0.41152506346413575,0.4209854006767273,170200
2015-01-06,0.4186203163735794,0.4209854006767273,0.4162552320704315,0.4209854006767273,52000
2015-01-07,0.40679492750254936,0.41625526547431946,0.40679492750254936,0.41625526547431946,16000
2015-01-08,0.41625521263100096,0.41625521263100096,0.40206470747482087,0.40679487586021423,172000
2015-01-09,0.4115251024946853,0.4115251024946853,0.3926043980809644,0.4091600179672241,240000
2015-01-12,0.4091600179672241,0.4091600179672241,0.40442984891230177,0.4091600179672241,286000
2015-01-13,0.40915996005291094,0.41625521263100096,0.40679487586021423,0.40679487586021423,204000
2015-01-14,0.40679487586021423,0.4115250442456076,0.40679487586021423,0.40679487586021423,336800
2015-01-15,0.4138901284383043,0.4186202968236976,0.40679487586021423,0.40679487586021423,642000
2015-01-16,0.4162552375036504,0.4162552375036504,0.40679490016757675,0.41389015316963196,254400
2015-01-19,0.41625526547431946,0.41625526547431946,0.40679492750254936,0.41625526547431946,495600
2015-01-20,0.41625522681731925,0.4304457606511518,0.41625522681731925,0.42808064818382263,1427600
2015-01-21,0.42808064818382263,0.4328108449244525,0.42808064818382263,0.42808064818382263,1077200
2015-01-22,0.42571556391052195,0.4399060977443545,0.42571556391052195,0.42808064818382263,1254600
2015-01-23,0.43517595529556274,0.4399061241258357,0.4328108708804263,0.43517595529556274,1155200
2015-01-26,0.43281086162018373,0.4493664521719224,0.43281086162018373,0.4470013678073883,2162800
2015-01-27,0.4493664738160264,0.45882683992385864,0.44700138933757605,0.45882683992385864,2566600
2015-01-28,0.45882683992385864,0.4635570088807593,0.45646172725137735,0.45882683992385864,1984800
2015-01-29,0.45646172960746406,0.45646172960746406,0.44936647613549,0.45409664511680603,1019600
2015-01-30,0.45882680473740056,0.47065222622278563,0.45882680473740056,0.4659220576286316,4379400
2015-02-04,0.47301730870702235,0.47301730870702235,0.46355697155497105,0.4682871401309967,1526600
2015-02-05,0.47301734276173374,0.47774751167830615,0.45882683601201646,0.46355700492858887,1319400
2015-02-06,0.4682871401309967,0.4682871401309967,0.45646169049690394,0.4682871401309967,1078000
2015-02-09,0.46828717783765994,0.46828717783765994,0.4493664738160264,0.45882683992385864,423000
2015-02-10,0.44936647613549,0.4611919267828112,0.44936647613549,0.45409664511680603,480200
2015-02-11,0.44936645595600905,0.44936645595600905,0.43517594964930706,0.4422712028026581,1202600
2015-02-12,0.43517595529556274,0.43517595529556274,0.4209854206107138,0.43517595529556274,534400
2015-02-13,0.4375410340337574,0.4446362871871084,0.4304457808804064,0.4422712028026581,429200
2015-02-16,0.4470013397186172,0.4540965923663664,0.4422711712867844,0.4446362555027008,276600
2015-02-17,0.4540966209009906,0.4540966209009906,0.43990611471378605,0.4470013678073883,188200
2015-02-18,0.44936642050743103,0.44936642050743103,0.4375409995180358,0.44936642050743103,149600
2015-02-23,0.44936644846708357,0.4588268140412528,0.44936644846708357,0.45173153281211853,718400
2015-02-24,0.45646170150218845,0.45646170150218845,0.4470013641220486,0.45173153281211853,487400
2015-02-25,0.447001336309552,0.44936642050743103,0.44463625211167296,0.44936642050743103,276200
2015-02-26,0.44936644846708357,0.4540966171571535,0.4399061110869437,0.45173153281211853,618200
2015-02-27,0.4422711712867844,0.4446362555027008,0.43754100285495157,0.4446362555027008,156600
2015-03-02,0.45646170150218845,0.45646170150218845,0.44463627977701364,0.45173153281211853,197000
2015-03-03,0.45173150815045,0.45173150815045,0.4422711712867844,0.4446362555027008,310400
2015-03-04,0.43990611841820776,0.4422712028026581,0.43517594964930706,0.4422712028026581,366600
2015-03-05,0.4304457883676089,0.4351759572187864,0.4233505068968123,0.43281087279319763,760000
2015-03-06,0.42808067766064617,0.4328108747269884,0.42335050878833436,0.4304457902908325,494000
2015-03-09,0.42571556391052195,0.43517592919775316,0.42571556391052195,0.42808064818382263,445400
2015-03-10,0.4399060977443545,0.4399060977443545,0.42571556391052195,0.42808064818382263,1169600
2015-03-11,0.4328108467249037,0.4328108467249037,0.4233504813983183,0.4257155656814575,121200
2015-03-12,0.4257155656814575,0.4280806499645967,0.42098539711517907,0.4257155656814575,197200
2015-03-13,0.4280806499645967,0.4280806499645967,0.42098539711517907,0.4257155656814575,249200
2015-03-16,0.42335048497987515,0.42335048497987515,0.4162552320704315,0.4209854006767273,242400
2015-03-17,0.4209853810163943,0.4209853810163943,0.4044297916675176,0.40679487586021423,1154800
2015-03-18,0.4067949314379439,0.42098543853288006,0.4067949314379439,0.41152510046958923,255200
2015-03-19,0.4115250964884344,0.4209854344602045,0.4115250964884344,0.41625526547431946,102000
2015-03-20,0.4162552338610404,0.4233504868010058,0.4162552338610404,0.4186203181743622,219000
2015-03-23,0.4186203145929171,0.4233504831790924,0.41625523029982947,0.4233504831790924,200000
2015-03-24,0.41625526950123465,0.42098543853288006,0.41152510046958923,0.41152510046958923,241000
2015-03-25,0.4186203163735794,0.4209854006767273,0.40915997916098784,0.4209854006767273,197200
2015-03-26,0.4209854006767273,0.4209854006767273,0.4138901477672836,0.4209854006767273,111600
2015-03-27,0.4162552320704315,0.4209854006767273,0.41152506346413575,0.4209854006767273,156000
2015-03-30,0.4162552320704315,0.42335048497987515,0.4162552320704315,0.4209854006767273,142400
2015-03-31,0.4209854006767273,0.42335048497987515,0.4162552320704315,0.4209854006767273,142400
2015-04-01,0.42335052304870274,0.42335052304870274,0.41152510046958923,0.41152510046958923,346200
2015-04-02,0.41625526547431946,0.41862034996726194,0.40679492750254936,0.41625526547431946,247800
2015-04-03,0.40679491135258367,0.41152508015067857,0.3973345455623638,0.3996996581554413,1100200
2015-04-06,0.404429827247076,0.404429827247076,0.39260437704922563,0.3973345458507538,489600
2015-04-07,0.3996996232821242,0.40679487586021423,0.3973345108954,0.40679487586021423,191800
2015-04-08,0.4020647425544887,0.40915999575163114,0.3973345455623638,0.3996996581554413,547200
2015-04-09,0.4020647425544887,0.4020647425544887,0.3926043767642689,0.3996996581554413,179400
2015-04-10,0.39733454776052035,0.39969966036668225,0.39260437893625694,0.39496946334838867,544200
2015-04-13,0.39260437893625694,0.39496946334838867,0.3902392945241252,0.39496946334838867,237000
