Date,Close,High,Low,Open,Volume
2015-01-02,1.2931067943572998,1.3016140678927004,1.2675849737510978,1.2760922472864986,4662100
2015-01-05,1.2931067943572998,1.2931067943572998,1.2675849737510978,1.2845995208218992,6172900
2015-01-06,1.2505706548690796,1.2675852050444871,1.2250488296059683,1.2590779299567834,13064900
2015-01-07,1.2505706548690796,1.276092480132191,1.2505706548690796,1.2505706548690796,14241200
2015-01-08,1.2590776681900024,1.2845994881470355,1.2420631215519804,1.2675849415090135,9658500
2015-01-09,1.276092529296875,1.284599804712343,1.267585253881407,1.267585253881407,11096000
2015-01-12,1.2931067943572998,1.3016140678927004,1.2590777002156972,1.2590777002156972,5733700
2015-01-13,1.284599781036377,1.2931070562950506,1.2675852305190296,1.2760925057777033,8386700
2015-01-14,1.276092529296875,1.293107080127811,1.276092529296875,1.276092529296875,4779800
2015-01-15,1.3271363973617554,1.3271363973617554,1.2931072901723992,1.2931072901723992,10755500
2015-01-16,1.3441505432128906,1.3696723639373547,1.3101213474989044,1.3186286210737257,11213200
2015-01-19,1.4037015438079834,1.4037015438079834,1.3441506251539375,1.3611651733408077,17387500
2015-01-20,1.386687159538269,1.4037017097363909,1.3696726093401472,1.4037017097363909,13145800
2015-01-21,1.3781795501708984,1.3781795501708984,1.3441504580281853,1.36967227713522,8221600
2015-01-22,1.3781795501708984,1.3951940962422549,1.36967227713522,1.3781795501708984,7220500
2015-01-23,1.3951942920684814,1.4037015662982208,1.3781797436090026,1.386687017838742,8601400
2015-01-26,1.412208914756775,1.4207161894336755,1.386687090726073,1.3951943654029737,15729200
2015-01-27,1.4037015438079834,1.4122088179014185,1.3951942697145483,1.4037015438079834,8155500
2015-01-28,1.4207161664962769,1.4292234410358278,1.3866870683380728,1.395194342877624,12147200
2015-01-29,1.386687159538269,1.4037017097363909,1.3696726093401472,1.4037017097363909,14172700
2015-01-30,1.3781795501708984,1.403701369277933,1.3781795501708984,1.403701369277933,6301400
2015-02-04,1.4037015438079834,1.4462380156898658,1.3866869956211132,1.4207160919948536,15720600
2015-02-05,1.386687159538269,1.4037017097363909,1.386687159538269,1.4037017097363909,5772600
2015-02-06,1.412208914756775,1.412208914756775,1.3951943654029737,1.3951943654029737,8389000
2015-02-09,1.4462380409240723,1.4462380409240723,1.4037015683000065,1.4207161167837494,11062300
2015-02-10,1.412208914756775,1.4547453895559916,1.412208914756775,1.446238114879091,15582600
