Date,Open,High,Low,Close,Volume
2015-01-02,9.533927323073229,9.602516153715152,9.465337815619053,9.588798522949219,96950
2015-01-05,9.671101931041324,9.780845642089844,9.479051790330404,9.780845642089844,269640
2015-01-06,9.506488148507845,9.547641026796285,9.437898664403063,9.520206451416016,903182
2015-01-07,9.424181038306916,9.547641026796285,9.396745109302598,9.520206451416016,1577698
2015-01-08,9.575080215371031,9.657388030403395,9.533927323073229,9.588798522949219,220699
2015-01-09,9.492771888778497,9.643667827991782,9.492771888778497,9.602514266967773,141752
2015-01-12,9.492773753963174,9.643669722825207,9.451619508040865,9.588798522949219,501515
2015-01-13,9.479055446384987,9.616233784481086,9.479055446384987,9.588798522949219,827132
2015-01-14,9.492773753963174,9.602516153715152,9.492773753963174,9.588798522949219,957814
2015-01-15,9.616231895038403,9.616231895038403,9.547642401061013,9.602514266967773,759981
2015-01-16,9.533927323073229,9.616233784481086,9.533927323073229,9.588798522949219,484856
2015-01-19,9.575080215371031,9.602516153715152,9.547644277026908,9.588798522949219,465714
2015-01-20,9.492773753963174,9.629952092059273,9.492773753963174,9.588798522949219,382111
2015-01-21,9.52020851397289,9.767129898071289,9.52020851397289,9.767129898071289,336999
2015-01-22,9.767128619344653,9.78084692342888,9.712256756631911,9.739692687988281,585014
2015-01-23,9.794564270670683,10.00033274896111,9.78084731965494,9.808281898498535,704935
2015-01-26,9.547642232084593,9.904307323729823,9.547642232084593,9.808281898498535,355209
2015-01-27,9.931745168721621,9.931745168721621,9.671105452117134,9.876873970031738,564527
2015-01-28,9.657385570731249,9.863153363873831,9.629949639374878,9.739692687988281,841308
2015-01-29,9.684822065827912,9.684822065827912,9.492771888778497,9.602514266967773,904941
2015-01-30,9.629949268216139,9.739692312599812,9.588795711173768,9.616230964660645,621332
2015-02-04,9.739693059139704,9.849436111935097,9.739693059139704,9.794564247131348,823200
2015-02-05,9.794562590752918,9.821998518515048,9.725973786565584,9.780845642089844,787814
2015-02-06,9.794565521243515,9.822001457214355,9.671104824593028,9.822001457214355,1514168
2015-02-09,9.822001457214355,9.849437393185195,9.794565521243515,9.822001457214355,1274016
2015-02-10,9.684823130984546,9.835719086793677,9.684823130984546,9.822001457214355,642440
2015-02-11,9.822000179533223,9.849436111935097,9.67110356654107,9.794564247131348,455264
2015-02-12,9.602514097020217,9.849436135606307,9.602514097020217,9.808281898498535,334102
2015-02-13,9.6436698450377,9.863156000947672,9.6436698450377,9.83572006225586,879074
2015-02-16,9.83572006225586,9.863156000947672,9.822002431316085,9.83572006225586,1643608
