Date,Open,High,Low,Close,Volume
2015-01-02,0.8896253315382984,0.9005744729319249,0.884150760841485,0.8868880867958069,623188
2015-01-05,0.9005744729319249,0.9005744729319249,0.8759389454021803,0.8868880867958069,2280711
2015-01-06,0.8759388412057278,0.9033116102218628,0.8759388412057278,0.9033116102218628,3675419
2015-01-07,0.8978371792763378,0.9060490762228871,0.8814135478069057,0.9005745053291321,3590303
2015-01-08,0.9033116668510421,0.9087862372398375,0.9005744222625574,0.9087862372398376,5944682
2015-01-09,0.9033117501700929,0.9033117501700929,0.900574505329132,0.9005745053291321,2256321
2015-01-12,0.9060490693038437,0.9115236401557922,0.9060490693038437,0.9115236401557922,2926796
2015-01-13,0.9087862372398375,0.9115235630401481,0.9005744222625574,0.9087862372398376,4924285
2015-01-14,0.908786321063848,0.908786321063848,0.900574505329132,0.9005745053291321,1843682
2015-01-15,0.8978370288917179,0.9005743544860195,0.8704642602196203,0.8814134001731873,9522791
2015-01-16,0.8814135160989935,0.8923626574926201,0.8759389454021803,0.8868880867958069,3918821
2015-01-19,0.8814136137579582,0.8896254301071167,0.8786762875003459,0.8896254301071167,328269
2015-01-20,0.884150760841485,0.8978371469776031,0.8759389454021803,0.8868880867958069,1691867
2015-01-21,0.8868879812969102,0.9060489358505688,0.881413411251319,0.9033116102218628,3685125
2015-01-22,0.903311663911211,0.9142608046531677,0.9005744193316345,0.9142608046531677,4285168
2015-01-23,0.9142608955125321,0.9142608955125321,0.8923626930641978,0.895099937915802,3375771
2015-01-26,0.9033116278510446,0.9060489535331726,0.9005743833807388,0.9060489535331726,381031
2015-01-27,0.9060489280712959,0.9306851021535868,0.900574358072709,0.919735312461853,3467358
2015-01-28,0.9197353203586363,0.9224732956819078,0.8978370401762718,0.9033116102218628,1357625
2015-01-29,0.9033116540146672,0.9060489797760795,0.8868880242934923,0.8923625946044922,1862099
2015-01-30,0.9005744984518951,0.9115236401557922,0.8923626827798886,0.9115236401557922,2478319
2015-02-04,0.9142607681559122,0.9306851283077917,0.9060489535331726,0.9060489535331726,5109450
2015-02-05,0.9142608849758502,0.9169981297959081,0.9087863141239017,0.9115236401557922,3073634
2015-02-06,0.9169981297959081,0.9197354558277988,0.9087863141239017,0.9115236401557922,4335691
2015-02-09,0.9197353383083459,0.9197353383083459,0.9033116278510446,0.9060489535331726,1587090
2015-02-10,0.9033117501700929,0.9142608919576032,0.900574505329132,0.9005745053291321,1175447
2015-02-11,0.9142608436634617,0.9197354142680328,0.9033117024543197,0.9169980883598328,2077876
2015-02-12,0.9142608955125321,0.919735466427574,0.895099937915802,0.895099937915802,2340939
2015-02-13,0.900574505329132,0.908786321063848,0.8978371792763378,0.9005745053291321,1841442
2015-02-16,0.900574505329132,0.9033117501700929,0.8978371792763378,0.9005745053291321,1987036
2015-02-17,0.8978370837036673,0.9005744094650796,0.8923625946044922,0.8923625946044922,683914
2015-02-18,0.8896254301071167,0.8923627563647292,0.8896254301071167,0.8896254301071167,994015
2015-02-23,0.8923627563647292,0.8923627563647292,0.8896254301071167,0.8896254301071167,1337715
2015-02-24,0.8896253165488065,0.9252106345672358,0.8896253165488065,0.9169980883598328,5851851
2015-02-25,0.9224733535123454,0.9224733535123454,0.9087862372398375,0.9087862372398376,4034798
2015-02-26,0.9033116840037418,0.9279479415216505,0.9033116840037418,0.9224733710289001,4376009
2015-02-27,0.9224734099795259,0.9306852254594744,0.9224734099795259,0.9252106547355652,2746609
2015-03-02,0.9252107491423384,0.9388971367427293,0.9252107491423384,0.9334225654602051,2670950
2015-03-03,0.9361596476908857,0.9498460317238259,0.9334223221572069,0.9443714618682861,7400365
2015-03-04,0.9443714984924144,0.9525833129882814,0.9416342540643992,0.9525833129882812,5612182
2015-03-05,0.9498462793077778,0.9498462793077778,0.9306853204248625,0.9334225654602051,2896433
2015-03-06,0.9334225654602052,0.9443717080252536,0.9334225654602052,0.9334225654602051,3627884
