Date,Close,High,Low,Open,Volume
2015-01-02,3.578500509262085,3.6083213172149295,3.4815827056693034,3.5710451295278376,4389300
2015-01-05,3.5188584327697754,3.5934108059173715,3.496493005219146,3.5934108059173715,5379600
2015-01-06,3.496493339538574,3.5412245544088985,3.354844314703167,3.5412245544088985,6635900
2015-01-07,3.5039479732513428,3.5635899419148513,3.436851336179487,3.436851336179487,7025700
2015-01-08,3.533768653869629,3.541224032996328,3.466672019189551,3.503947848346918,2893400
2015-01-09,3.533768653869629,3.563589814884383,3.474127042824207,3.541224032996328,2398200
2015-01-12,3.5188584327697754,3.5337688363008826,3.4443064151142413,3.459216818645348,1238000
2015-01-13,3.5412240028381348,3.5785001871700888,3.466671989666266,3.533768623774928,5670900
2015-01-14,3.563589334487915,3.5784997352392454,3.489036975239268,3.489036975239268,4787800
2015-01-15,3.5263137817382812,3.5635899679892122,3.503947998889311,3.503947998889311,7008300
2015-01-16,3.5114033222198486,3.526313725383523,3.4890375397283107,3.4890375397283107,3419400
2015-01-19,3.5039479732513428,3.5337687798370694,3.496492949350939,3.496492949350939,2900400
2015-01-20,3.5039479732513428,3.5188583765442063,3.4592167633727535,3.4890375699584797,4084200
2015-01-21,3.5039479732513428,3.5188583765442063,3.481582546058076,3.5188583765442063,8554800
2015-01-22,3.533768653869629,3.563589814884383,3.503947848346918,3.5114032274736173,3216200
2015-01-23,3.533768653869629,3.548679412123027,3.496492824712262,3.5188582511082735,7710100
2015-01-26,3.533768653869629,3.5561344357576834,3.503947848346918,3.5561344357576834,2689500
2015-01-27,3.55613374710083,3.5784995246576794,3.503947169796165,3.503947169796165,4984700
2015-01-28,3.578500509262085,3.5785005092620845,3.5263139175985705,3.54867970130924,4575400
2015-01-29,3.533768653869629,3.5785002176457383,3.5263136302349727,3.5785002176457383,3538900
2015-01-30,3.5114033222198486,3.5785003142024103,3.5114033222198486,3.5710449348745468,6868900
2015-02-04,3.5412240028381348,3.7201488344506193,3.526313600203761,3.5785001871700888,4210000
2015-02-05,3.5412240028381348,3.5785001871700888,3.533768623774928,3.5785001871700888,4260300
2015-02-06,3.5710456371307373,3.5785010179247227,3.518859038049208,3.518859038049208,4832700
2015-02-09,3.5710456371307373,3.5934114240205703,3.5337694441450562,3.5710456371307373,2647100
2015-02-10,3.5486791133880615,3.585954939407474,3.548679113388061,3.5784999164003968,2156100
2015-02-11,3.55613374710083,3.5784995246576794,3.5412233472269223,3.5710441469747383,3341900
2015-02-12,3.5486791133880615,3.5710445379013063,3.526313333382803,3.526313333382803,3116200
2015-02-13,3.585956335067749,3.5859563350677495,3.5561355204491023,3.5635909018498397,2629600
2015-02-16,3.533768653869629,3.5561344357576834,3.5114032274736173,3.541224032996328,7400200
2015-02-17,3.5263137817382812,3.5486795645872515,3.503947998889311,3.503947998889311,4635300
2015-02-18,3.5114033222198486,3.563589911038736,3.5114033222198486,3.5114033222198486,1169000
2015-02-23,3.5188584327697754,3.5412242158124667,3.5039480292386687,3.511403408750253,4115800
2015-02-24,3.5188584327697754,3.5412242158124667,3.5039480292386687,3.5039480292386687,4999400
2015-02-25,3.5114033222198486,3.5337687492193344,3.4815825158925,3.5337687492193344,3313000
2015-02-26,3.533768653869629,3.533768653869629,3.481582421950906,3.481582421950906,2289100
2015-02-27,3.5114033222198486,3.5486795078750615,3.4815825158925,3.4815825158925,4387600
2015-03-02,3.5188584327697754,3.5412242158124667,3.481582601688039,3.5337688363008826,2697000
2015-03-03,3.522622585296631,3.575311515791003,3.4925147275609825,3.560257586923179,2301800
2015-03-04,3.530148983001709,3.5527296920734566,3.5150950573159108,3.530148983001709,3750000
2015-03-05,3.507568597793579,3.5527303836420923,3.500041812942478,3.5150957415586492,3473000
2015-03-06,3.515094518661499,3.515094518661499,3.4925134541361826,3.4925134541361826,1388800
2015-03-09,3.492514133453369,3.515095202370853,3.4322984282252977,3.492514133453369,3805100
2015-03-10,3.424771785736084,3.492514277453809,3.424771785736084,3.4473524966706828,8004400
2015-03-11,3.4172446727752686,3.4624064539543418,3.394663961642698,3.447352526894651,4450600
2015-03-12,3.424771785736084,3.4624064235983916,3.402190715887556,3.402190715887556,3946700
2015-03-13,3.3871359825134277,3.43982489367262,3.3871359825134277,3.4322977525439455,2442600
2015-03-16,3.424771785736084,3.4548796395915016,3.3645557191113196,3.3645557191113196,2363000
2015-03-17,3.3946638107299805,3.4322984472491616,3.372082741687339,3.3946638107299805,4515600
2015-03-18,3.4097177982330322,3.4548795782138373,3.379609585998573,3.417244582106205,2198700
2015-03-19,3.4548799991607666,3.462406783951012,3.409718213677393,3.4172449984676385,2464800
