ticker,horizon,price,cost,W,L,req
3336.KL,3,2.940000057220459,0.800136047801789,3.0467073716783886,2.8598803427360404,0.6196498837401382
3816.KL,3,7.769999980926514,0.5887001290160566,1.382101482960544,1.3956385620681329,0.7143716326643171
4065.KL,3,9.960000038146973,0.560401606041163,1.8566433523730308,1.7828693218364082,0.6438419474350553
4197.KL,3,2.5999999046325684,0.8446153987229934,2.5511832092267754,2.243942675390851,0.6441036478357508
4677.KL,3,2.400000095367432,0.8766666501098215,4.627476177536052,3.6230111969641983,0.5453832777177693
4715.KL,3,1.6299999952316284,1.07349693431005,1.9431675271789495,1.993948525732876,0.7791097389101076
4863.KL,3,7.779999732971191,0.5885347087818085,1.3600436786559207,1.3562380833386767,0.7159687258262986
5031.KL,3,6.0,0.6266666666666667,1.466605357042183,1.2186074024030737,0.6871984585128216
5168.KL,3,0.9549999833106996,0.983560218573669,4.30913349247792,3.665628713382389,0.5829877821986428
5176.KL,3,2.0799999237060547,0.9407692484037419,1.6643109842753845,1.5412226427461708,0.7742835296524633
5183.KL,3,4.300000190734863,0.6925581292193156,3.341442157400169,3.1381428878177675,0.591195422284675
5211.KL,3,4.96999979019165,0.6612072519547206,2.46210646694063,2.181331276615644,0.6121625152646812
5225.KL,3,7.989999771118164,0.5851564491421825,1.195376250832293,1.0841465526253349,0.7323037081425481
5246.KL,3,6.869999885559082,0.6055604099938963,1.8259366651596425,1.5084586779323756,0.6340037309330935
5258.KL,3,2.119999885559082,0.931698138670551,1.5351367845080222,1.390810886820035,0.7937630082209991
5285.KL,3,6.400000095367432,0.6162499976716936,1.614685795877825,1.4652063404817222,0.6758211800929207
5296.KL,3,1.3300000429153442,1.2118796749870864,2.7469469953259225,2.4502982010262486,0.7046382723262191
5347.KL,3,13.68000030517578,0.6061988271479283,1.3137112331400689,1.2671061003343023,0.7258572325846607
5398.KL,3,4.670000076293945,0.6741327588143398,2.452834735081818,2.1109963144644994,0.6102612132313058
5681.KL,3,20.3799991607666,0.5581354309302518,2.153056165280477,1.9436557113794468,0.6106827176602483
5819.KL,3,23.8799991607666,0.5437520967457101,1.1715566103066322,1.0080566950997059,0.7119651857493673
6012.KL,3,3.569999933242798,0.7401120500558815,1.7705082458141779,1.652358602661703,0.6989669065809245
6033.KL,3,17.6200008392334,0.5735073725732589,1.0180711000959648,1.057253856526366,0.7857859675883
6742.KL,3,5.75,0.6339130434782609,4.2613101100408075,3.337809738875487,0.5226556313518536
6888.KL,3,1.7699999809265137,1.0249717575005544,2.551412265543354,2.4638532384134884,0.6956411366779088
6947.KL,3,2.7100000381469727,0.8290036848426666,1.7810143596969938,1.7719675019780825,0.7320530439168931
7084.KL,3,3.829999923706055,0.7210966109451934,1.4718174508387996,1.43197693677327,0.7414690092741173
7160.KL,3,5.090000152587891,0.6564636483343864,3.861231414086437,3.3202869760454057,0.5537478856622109
7277.KL,3,2.009999990463257,0.957512440171467,3.118420573584755,2.669636205019633,0.6266608611371769
7293.KL,3,2.069999933242798,0.9430918030192547,2.146427092554001,2.0684287057719626,0.7145014332370087
8869.KL,3,7.96999979019165,0.5854705177320906,2.1383452787048944,1.8940802672980674,0.6149030544377809
0128.KL,5,4.949999809265137,0.6620202098045044,3.2380359939818604,2.8705521522539885,0.5782960444362724
0138.KL,5,0.2399999946355819,2.543333379899464,3.2814216215389855,3.6454147927563336,0.893445117295352
0166.KL,5,2.609999895095825,0.84314177785179,4.756725150812675,4.371971962800511,0.571287849267696
0208.KL,5,2.549999952316284,0.852156870078234,5.237426852644452,4.119509395240205,0.5313348443987095
1023.KL,5,7.989999771118164,0.5851564491421825,2.1064498799910996,1.7921908223910779,0.6097887579331522
1066.KL,5,8.3100004196167,0.5803369373651759,1.4738427886586623,1.2351548438070585,0.6701710475545081
1082.KL,5,18.979999542236328,0.5653740805182521,1.4136995255807412,1.4307290692358836,0.7017589238807455
1155.KL,5,10.579999923706056,0.6490359181873626,1.2530395822148255,1.1292463891481619,0.7464604706202036
1295.KL,5,5.0,0.66,1.6879606196823698,1.556467854444196,0.683161263106869
2445.KL,5,22.3799991607666,0.5493655082662431,1.8878790925014168,1.8953330901404424,0.6461965336291355
2488.KL,5,5.039999961853027,0.6584126999144532,2.209872121313843,1.7382095680704783,0.607034619984945
3182.KL,5,2.039999961853028,0.9501960875977923,2.9569164567428867,2.5560614503009327,0.6360006510127406
3336.KL,5,2.940000057220459,0.800136047801789,3.7736534538796587,3.561329649539943,0.5946115534074506
3816.KL,5,7.769999980926514,0.5887001290160566,1.6894145293686609,1.6442650106068624,0.6698199730497534
4065.KL,5,9.960000038146973,0.560401606041163,2.4505165657396866,2.315338598179201,0.6034048676073672
4197.KL,5,2.5999999046325684,0.8446153987229934,3.110652810692271,2.739683267999758,0.6126654295600912
4677.KL,5,2.400000095367432,0.8766666501098215,6.586450841938283,4.693376267687258,0.4938056996497697
4715.KL,5,1.6299999952316284,1.07349693431005,2.5010347930630616,2.5417103332037527,0.716912550008287
4863.KL,5,7.779999732971191,0.5885347087818085,1.6976219902930298,1.522265617608973,0.6555509332718993
5031.KL,5,6.0,0.6266666666666667,1.9158074597499881,1.427737489147155,0.6144389225248669
5168.KL,5,0.9549999833106996,0.983560218573669,5.370865887544435,4.812762412459702,0.569180498372178
5176.KL,5,2.0799999237060547,0.9407692484037419,2.0365611754138015,1.8229234001955885,0.7160781691070652
5183.KL,5,4.300000190734863,0.6925581292193156,4.562848100688867,4.168202283426658,0.5567211502397462
