Date,Close,High,Low,Volume
2015-01-02,1.6763856410980225,1.679731637101296,1.6696933299845176,1126600
2015-01-05,1.6897701025009155,1.6897701025009155,1.6696934863867576,9050200
2015-01-06,1.6630018949508667,1.683078517834702,1.6462715886190673,13112200
2015-01-07,1.673039436340332,1.6830777431619026,1.6696932808819838,14439400
2015-01-08,1.6763856410980225,1.6830777926580482,1.666347333981244,9756200
2015-01-09,1.706500768661499,1.706500768661499,1.686424307801191,6647400
2015-01-12,1.703114628791809,1.726815920897845,1.6929568168514055,5970000
2015-01-13,1.703114628791809,1.709886449601097,1.6929568168514055,11009800
2015-01-14,1.6997288465499878,1.7065006681915031,1.6963430164557118,15535600
2015-01-15,1.703114628791809,1.7065004584699814,1.68957082572029,14026000
2015-01-16,1.6997288465499878,1.7065006681915031,1.6929570249084724,14403400
2015-01-19,1.6997288465499878,1.7031148380972272,1.689571033361233,10801000
2015-01-20,1.7098864316940308,1.7132722613367444,1.6760271665492446,19536600
2015-01-21,1.6929566860198977,1.7065003265918222,1.6827988748644884,30068400
2015-01-22,1.7098864316940308,1.7098864316940308,1.6861849783832688,18406600
2015-01-23,1.7302016019821167,1.7945339688686597,1.7098861431947212,13153800
2015-01-26,1.7234303951263428,1.7335880474049854,1.7166585731229238,10478600
2015-01-27,1.706500768661499,1.7234304044884992,1.6997289466212937,14194800
2015-01-28,1.716658115386963,1.7268157649571327,1.706500304363864,13502600
2015-01-29,1.713271975517273,1.7200437951259218,1.7031143268307574,7145200
2015-01-30,1.716658115386963,1.7234299355847191,1.7098862951892069,16817600
2015-02-04,1.726816177368164,1.74374581263228,1.726816177368164,11278600
2015-02-05,1.740358829498291,1.740358829498291,1.7268151935841314,9077200
2015-02-06,1.7437456846237185,1.747131514556207,1.7335878719203413,8633200
2015-02-09,1.7471314668655396,1.753903287998625,1.7335878245993688,5043200
2015-02-10,1.7437456846237185,1.7539033358741396,1.740359693238274,6569200
2015-02-11,1.7437456846237185,1.7505175059416511,1.7335878719203413,6870800
2015-02-12,1.726816177368164,1.7539034646283758,1.7098867035570156,9892400
