Date,Close,High,Low,Volume
2015-01-02,2.130267143249512,2.139920989525964,2.114177604045666,1017600
2015-01-05,2.123831272125244,2.130267118420306,2.107741733108929,5508600
2015-01-06,2.120613574981689,2.130267268382524,2.0659088009013287,7399000
2015-01-07,2.120613574981689,2.1270494217298093,2.11417772823357,12139200
2015-01-08,2.120613574981689,2.130267268382524,2.117395574886285,17600800
2015-01-09,2.127049207687378,2.1463567459888417,2.1238312079157966,11807200
2015-01-12,2.123831272125244,2.130267118420306,2.1173954258301824,3200200
2015-01-13,2.152792692184448,2.1592285385841743,2.1077417673863685,7625200
2015-01-14,2.139921188354492,2.152792882290601,2.130267341181063,10164000
2015-01-15,2.130267143249512,2.136702989619586,2.0948700649354426,4199600
2015-01-16,2.133485078811645,2.13992092498762,2.127049232635671,6372200
2015-01-19,2.123831272125244,2.130267118420306,2.1109595795351206,8485000
2015-01-20,2.127049207687378,2.139920899888354,2.101305823285426,2891200
2015-01-21,2.127049207687378,2.1367029001167728,2.1238312079157966,7054200
2015-01-22,2.17210054397583,2.213933628315688,2.1302674596359727,7604600
2015-01-23,2.2042784690856934,2.220368154548681,2.168881253132687,8381800
2015-01-26,2.2042784690856934,2.2042784690856934,2.181753093568645,5303800
2015-01-27,2.188190221786499,2.2042797632532998,2.159228832326474,2358800
2015-01-28,2.1946253776550293,2.2010612229027062,2.123830926487928,10297400
2015-01-29,2.2010610103607178,2.2074968549869274,2.194625165734508,23343200
2015-01-30,2.2203691005706787,2.226804946809441,2.204279408252433,19606200
2015-02-04,2.217151165008545,2.2461125506439514,2.213933318517212,7982200
2015-02-05,2.2268049716949463,2.2268049716949463,2.194625740141515,9085200
2015-02-06,2.2268049716949463,2.2332408180056325,2.213933279073574,5605600
2015-02-09,2.246112585067749,2.246112585067749,2.2268050454957997,8215000
2015-02-10,2.246112585067749,2.252548431591733,2.233240892019783,7820400
2015-02-11,2.252548694610596,2.2557666949696795,2.249330694251512,14676000
2015-02-12,2.252548694610596,2.2557666949696795,2.2461128473351306,8870600
2015-02-13,2.252548694610596,2.2557666949696795,2.249330694251512,7471600
2015-02-16,2.252548694610596,2.2557666949696795,2.242894846976047,6820000
2015-02-17,2.252548694610596,2.2557666949696795,2.2203694582332707,8932800
2015-02-18,2.249330282211304,2.2557662817505024,2.249330282211304,7846000
2015-02-23,2.2557663917541504,2.258984238237995,2.2493303919010965,7695000
