Date,Close,High,Low,Volume
2015-01-02,4.260771751403809,4.27965270367083,4.191541993228141,2127700
2015-01-05,4.254479885101318,4.298534956626387,4.241892378833965,3686300
2015-01-06,4.2481865882873535,4.273361003320841,4.191544004410659,4802800
2015-01-07,4.229304313659668,4.24818526912314,4.204129906443443,4950300
2015-01-08,4.279653549194336,4.292240753158329,4.229304433235748,4016300
2015-01-09,4.342589378356934,4.374057236834043,4.311121219777223,5244700
2015-01-12,4.374057769775391,4.374057769775391,4.285947335160345,1788600
2015-01-13,4.330002307891846,4.342589511689681,4.285946944548117,4349000
2015-01-14,4.330002307891846,4.3551767154875165,4.323708555941623,3692800
2015-01-15,4.323709487915039,4.330003241221878,4.285947868382036,3841600
2015-01-16,4.3362956047058105,4.348882808053621,4.323708401358,3704100
2015-01-19,4.355175971984863,4.367763173633849,4.336295019460105,4640100
2015-01-20,4.348884105682373,4.36147131278598,4.336296898578767,3551100
2015-01-21,4.4055256843566895,4.436993845000286,4.298534298291608,7170900
2015-01-22,4.506223678588867,4.518810883832308,4.3866450787248565,10479200
2015-01-23,4.537692070007324,4.59433464650341,4.512517658254099,15246700
2015-01-26,4.512518882751465,4.531399546638427,4.499931673459242,8559900
2015-01-27,4.506223678588867,4.537691841748792,4.49993022601847,8796800
2015-01-28,4.48734188079834,4.499929082844093,4.436993072615326,8119400
2015-01-29,4.468461513519287,4.487342469114603,4.45587430982328,9412200
2015-01-30,4.468461513519287,4.481048717215295,4.45587430982328,11232900
2015-02-04,4.499930381774902,4.594334574419651,4.449581559058411,5384900
2015-02-05,4.449581146240234,4.493636211978545,4.436993941728913,4003800
2015-02-06,4.399233341217041,4.455875928476516,4.380352678865694,6385700
2015-02-09,4.399233341217041,4.436995266125169,4.3740589246801,5388800
2015-02-10,4.374057769775391,4.418113137134233,4.304828292629174,8426600
2015-02-11,4.330002307891846,4.3551767154875165,4.2985341483459525,7457400
2015-02-12,4.4055256843566895,4.4055256843566895,4.323708706765436,6062400
2015-02-13,4.4055256843566895,4.430700092830518,4.380351275882861,7647800
2015-02-16,4.418113231658936,4.455874847301858,4.399232273786152,2189000
2015-02-17,4.499930381774902,4.499930381774902,4.411819942021043,3727900
2015-02-18,4.455874919891357,4.49993028891045,4.443287714471995,1029100
2015-02-23,4.531396389007568,4.531396389007568,4.436992535151082,4948100
2015-02-24,4.4432878494262695,4.506223878434613,4.4432878494262695,5229300
2015-02-25,4.456018924713135,4.494213336214184,4.44965303769186,4178800
2015-02-26,4.468750476837158,4.481481947570054,4.449653118966713,3161500
2015-02-27,4.487848281860352,4.487848281860352,4.424190618311052,5333700
2015-03-02,4.456018924713135,4.494213336214184,4.417824513212087,4434800
2015-03-03,4.513311862945557,4.513311862945557,4.456020079080986,4090500
2015-03-04,4.519675254821777,4.519675254821777,4.46238380230117,4104800
2015-03-05,4.500579357147217,4.526042298905549,4.456019057299031,5169000
2015-03-06,4.506945610046387,4.513311498202337,4.487848552663044,3174500
2015-03-09,4.494214057922363,4.519677003012057,4.443288167742977,4591800
2015-03-10,4.506945610046387,4.526042970971983,4.462385607123752,2661700
2015-03-11,4.500579357147217,4.513310828026383,4.443287586419865,2755800
2015-03-12,4.500579357147217,4.526042298905549,4.500579357147217,2507200
2015-03-13,4.551505565643311,4.551505565643311,4.468750847248905,2609900
2015-03-16,4.526042938232422,4.538774410909974,4.4878485201997655,2705400
2015-03-17,4.526042938232422,4.545139995477624,4.526042938232422,1673200
2015-03-18,4.551505565643311,4.576968509219707,4.513311150278715,2978600
2015-03-19,4.576968669891357,4.576968669891357,4.557871309767544,4610600
2015-03-20,4.583332061767578,4.583332061767578,4.564235014321217,2492000
2015-03-23,4.576968669891357,4.589700142126486,4.500579836480584,3191600
2015-03-24,4.570602893829346,4.5833343663759685,4.557871421282722,1611400
2015-03-25,4.551505565643311,4.583334093342692,4.545139677978096,4117200
2015-03-26,4.551505565643311,4.564237037431509,4.506945262613501,2516600
2015-03-27,4.551505565643311,4.576968509219707,4.526042622066914,3859700
2015-03-30,4.570602893829346,4.576968781873782,4.519677003642851,4062100
2015-03-31,4.576968669891357,4.59606572647293,4.570602782002672,5773300
2015-04-01,4.56423807144165,4.576969546114115,4.532409232989341,2057700
2015-04-02,4.56423807144165,4.576969546114115,4.526043647424259,1416400
2015-04-03,4.570602893829346,4.5833343663759685,4.557871421282722,3616200
2015-04-06,4.583332061767578,4.589697946611095,4.576966480466156,5547400
2015-04-07,4.583332061767578,4.589697946611095,4.564235014321217,6287300
2015-04-08,4.583332061767578,4.583332061767578,4.564235014321217,1044300
2015-04-09,4.56423807144165,4.583335131679196,4.551506596769187,2552800
2015-04-10,4.56423807144165,4.583335131679196,4.551506596769187,4132200
2015-04-13,4.557870864868164,4.583333806852953,4.545139393875769,4305500
2015-04-14,4.551505565643311,4.564237037431509,4.545139677978096,2789000
2015-04-15,4.583332061767578,4.596063527912517,4.551503548176277,13154300
2015-04-16,4.551505565643311,4.589699981007906,4.532408206189897,3868400
2015-04-17,4.583332061767578,4.583332061767578,4.53240619718782,4070300
2015-04-20,4.56423807144165,4.5897010207865785,4.551506596769187,1813900
2015-04-21,4.56423807144165,4.583335131679196,4.557872182334269,3843700
2015-04-22,4.519675254821777,4.583332592923636,4.519675254821777,1149900
2015-04-23,4.557870864868164,4.583333806852953,4.538773810150678,1957700
2015-04-24,4.551505565643311,4.583334093342692,4.538774093855112,3354600
2015-04-27,4.538773059844971,4.5769674665082265,4.5324071736300136,2175500
2015-04-28,4.487848281860352,4.551505641867414,4.462385337857526,5004000
2015-04-29,4.456018924713135,4.519676277214883,4.443287454212785,4556200
2015-04-30,4.4178242683410645,4.468750147519745,4.405092798546394,4927800
2015-05-05,4.487848281860352,4.500579753861764,4.436922090312465,5685700
2015-05-06,4.456018924713135,4.487847752735108,4.443287454212785,4630700
2015-05-07,4.456018924713135,4.46238481173441,4.430555983712436,5016200
2015-05-08,4.468750476837158,4.481481947570054,4.443287535371368,3638900
2015-05-11,4.468750476837158,4.5005793054405,4.443287535371368,4625000
2015-05-12,4.468750476837158,4.481481947570054,4.449653118966713,4257900
2015-05-13,4.487848281860352,4.519676810092765,4.462385337857526,6792700
2015-05-14,4.475115776062012,4.513310183242956,4.468749889760772,4609800
2015-05-15,4.487848281860352,4.487848281860352,4.475116809858939,1952700
2015-05-18,4.513311862945557,4.532408921872228,4.494214500476606,2763300
2015-05-19,4.449653625488281,4.4942139298969925,4.449653625488281,5065000
2015-05-20,4.456018924713135,4.487847752735108,4.456018924713135,5024500
2015-05-21,4.449653625488281,4.468750985532655,4.443288041168317,5164700
2015-05-22,4.462384223937988,4.462384223937988,4.385995107455857,4945500
2015-05-25,4.430554866790772,4.462383686788852,4.424188981374306,3978100
2015-05-26,4.4432878494262695,4.513311095177593,4.335070188776651,6048300
2015-05-27,4.469232559204102,4.469232559204102,4.417340212224519,7388400
2015-05-28,4.469232559204102,4.508151819438788,4.430313298969415,4575800
2015-05-29,4.469232559204102,4.475719257227942,4.417340212224519,7558900
2015-06-01,4.436800956726074,4.469233525952471,4.4108547776238165,4132300
2015-06-02,4.423829555511475,4.495181420622407,4.423829555511475,6055200
2015-06-03,4.456260681152344,4.475720471199253,4.430314500625045,4620500
2015-06-04,4.4627461433410645,4.4627461433410645,4.430313272024686,4690900
2015-06-05,4.469232559204102,4.469232559204102,4.436799996993256,1261900
2015-06-08,4.436800956726074,4.5081527946058575,4.423827867174945,3919100
2015-06-09,4.313558101654053,4.436802654193079,4.313558101654053,3650100
2015-06-10,4.320043563842773,4.320043563842773,4.3005840809135725,4394400
2015-06-11,4.274637699127197,4.35247624583806,4.248691516890244,2793900
2015-06-12,4.28761100769043,4.313557191243236,4.261664824137624,1665000
2015-06-15,4.235718727111816,4.365449647525982,4.235718727111816,2758200
2015-06-16,4.216257095336914,4.268149440868001,4.151391663423055,2340100
2015-06-17,4.2032856941223145,4.235718577733523,4.18382590209501,2140500
2015-06-18,4.209770679473877,4.2227440760284125,4.196797592222139,1766600
2015-06-19,4.209770679473877,4.216257377751145,4.203284290499407,2539100
2015-06-22,4.235718727111816,4.255178210522485,4.190312750315402,1875000
2015-06-23,4.222745418548584,4.255177992337685,4.216258718209025,2903600
2015-06-24,4.216257095336914,4.229230181719686,4.20977039749414,2996600
2015-06-25,4.177337646484375,4.216256903865261,4.15787786314255,5325800
2015-06-26,4.15787935256958,4.190312233323073,4.151392962000606,1498700
2015-06-29,4.151391506195068,4.190310763869372,4.138418420303633,2756900
2015-06-30,4.131933212280273,4.190312274488932,4.125446821647577,4444800
2015-07-01,4.209770679473877,4.24220355225462,4.138418854240718,3773900
2015-07-02,4.131933212280273,4.24869133669759,4.131933212280273,3831900
2015-07-03,4.138420581817627,4.151393674484961,4.08004151016316,6629200
2015-07-06,4.060581207275391,4.138419747588582,4.054094507597859,4940700
2015-07-07,4.099501132965088,4.105987524376965,4.060581856585083,1953800
2015-07-08,4.105985164642334,4.105985164642334,4.06057952294535,2727900
2015-07-09,4.183825969696045,4.190312670244258,4.067068143554379,3036800
2015-07-10,4.177337646484375,4.261662858794344,4.1513914748971175,2514200
2015-07-13,4.2032856941223145,4.235718577733523,4.105987352591591,2055800
2015-07-14,4.216257095336914,4.2422032681024575,4.196797311111368,2775700
2015-07-15,4.2292304039001465,4.242203490964453,4.21625731683584,8043800
2015-07-16,4.222745418548584,4.235718509924803,4.209772017869468,1041100
2015-07-20,4.235718727111816,4.261664911194649,4.229232026439652,3186200
2015-07-21,4.268150329589844,4.268150329589844,4.222744672447085,841400
2015-07-22,4.268150329589844,4.268150329589844,4.248690850615188,529300
2015-07-23,4.274637699127197,4.28112409003499,4.2551779077980365,1066100
2015-07-24,4.268150329589844,4.268150329589844,4.190311795085536,1754700
