Date,Close,High,Low,Volume
2015-01-02,2.480644464492798,2.49289454835423,2.4622691926681317,1221800
2015-01-05,2.4255189895629883,2.4867694100943685,2.413268905456712,1727900
2015-01-06,2.41326904296875,2.456144485816351,2.394893915762291,5468800
2015-01-07,2.401019334793091,2.4255195082448484,2.3826442047042726,7918700
2015-01-08,2.41326904296875,2.425519127773056,2.4010189581644443,2930100
2015-01-09,2.4377689361572266,2.4377689361572266,2.4193938110343343,2196100
2015-01-12,2.41939377784729,2.437768902718129,2.4010186529764512,2960800
2015-01-13,2.4255189895629883,2.4377690736692643,2.3948937792972984,2925300
2015-01-14,2.3520185947418213,2.4193942106878783,2.3520185947418213,5804800
2015-01-15,2.3213934898376465,2.36426879088104,2.315268446831447,5254900
2015-01-16,2.3581438064575195,2.376519081965153,2.321393547507349,3306100
2015-01-19,2.3581438064575195,2.3703938927742434,2.345893720140796,2576400
2015-01-20,2.3336434364318848,2.358143606992975,2.3336434364318848,2719000
2015-01-21,2.450019359588623,2.450019359588623,2.3397684475180256,3265500
2015-01-22,2.41939377784729,2.443893944341742,2.4010186529764512,3348800
2015-01-23,2.3948941230773926,2.4438944665363533,2.376518994280282,4981200
2015-01-26,2.4377689361572266,2.4377689361572266,2.394893644203812,2540000
2015-01-27,2.407144069671631,2.443894325139586,2.3826438993596604,4736200
2015-01-28,2.511270046234131,2.511270046234131,2.3948942255400976,5611400
2015-01-29,2.4255189895629883,2.480644514073752,2.4010188213504366,4316200
2015-01-30,2.4867701530456543,2.505145430727416,2.43776980198113,7401900
2015-02-04,2.554145336151123,2.633771038770649,2.5480201473042,14770100
2015-02-05,2.5480198860168457,2.5602699703894247,2.5112696328991087,4571300
2015-02-06,2.560269355773926,2.560269355773926,2.541894379658659,4280800
2015-02-09,2.5357699394226074,2.560270109498956,2.4990196843080845,3057300
2015-02-10,2.4990200996398926,2.5602705350104555,2.492895202135393,3409800
2015-02-11,2.511270046234131,2.554145494627639,2.492895062683411,3165900
2015-02-12,2.480644464492798,2.5112695281138597,2.4622691926681317,3206100
2015-02-13,2.5051443576812744,2.511269252908255,2.4806441926433407,4395700
2015-02-16,2.560269355773926,2.5663945425223345,2.517394216794984,8209100
2015-02-17,2.57252049446106,2.57252049446106,2.5480203215282957,4463800
2015-02-18,2.560269355773926,2.5786446239541725,2.560269355773926,1236400
