Date,Close
2019-06-13,0.1850000023841858
2019-06-14,0.20250000059604645
2019-06-17,0.22499999403953552
2019-06-18,0.2475000023841858
2019-06-19,0.24124999344348907
2019-06-20,0.26499998569488525
2019-06-21,0.2549999952316284
2019-06-24,0.25999999046325684
2019-06-25,0.25
2019-06-26,0.2475000023841858
2019-06-27,0.2487500011920929
2019-06-28,0.24250000715255737
2019-07-01,0.2800000011920929
2019-07-02,0.2775000035762787
2019-07-03,0.2849999964237213
2019-07-04,0.2824999988079071
2019-07-05,0.2849999964237213
2019-07-08,0.27250000834465027
2019-07-09,0.27000001072883606
2019-07-10,0.2750000059604645
2019-07-11,0.2824999988079071
2019-07-12,0.27250000834465027
2019-07-15,0.27250000834465027
2019-07-16,0.27250000834465027
2019-07-17,0.27000001072883606
2019-07-18,0.26249998807907104
2019-07-19,0.26750001311302185
2019-07-22,0.26249998807907104
2019-07-23,0.26499998569488525
2019-07-24,0.26249998807907104
2019-07-25,0.25999999046325684
2019-07-26,0.25
2019-07-29,0.2462500035762787
2019-07-31,0.2574999928474426
2019-08-01,0.2549999952316284
2019-08-02,0.25
2019-08-05,0.24124999344348907
2019-08-06,0.23999999463558197
2019-08-07,0.23499999940395355
2019-08-08,0.24124999344348907
2019-08-09,0.2462500035762787
2019-08-13,0.24250000715255737
2019-08-14,0.25
2019-08-15,0.25
2019-08-16,0.2549999952316284
2019-08-19,0.26499998569488525
2019-08-20,0.27250000834465027
2019-08-21,0.2775000035762787
2019-08-22,0.2750000059604645
2019-08-23,0.2775000035762787
2019-08-26,0.29249998927116394
2019-08-27,0.2849999964237213
2019-08-28,0.28999999165534973
2019-08-29,0.2824999988079071
2019-08-30,0.2874999940395355
2019-09-03,0.2849999964237213
2019-09-04,0.3075000047683716
2019-09-05,0.3199999928474426
2019-09-06,0.3449999988079071
2019-09-10,0.36250001192092896
2019-09-11,0.35249999165534973
2019-09-12,0.35249999165534973
2019-09-13,0.3725000023841858
2019-09-17,0.3799999952316284
2019-09-18,0.375
2019-09-19,0.38499999046325684
2019-09-20,0.3774999976158142
2019-09-23,0.3675000071525574
2019-09-24,0.3799999952316284
2019-09-25,0.3700000047683716
2019-09-26,0.3725000023841858
2019-09-27,0.3700000047683716
2019-09-30,0.375
2019-10-01,0.3774999976158142
2019-10-02,0.3799999952316284
2019-10-03,0.3774999976158142
2019-10-04,0.38749998807907104
2019-10-07,0.4050000011920929
2019-10-08,0.41999998688697815
2019-10-09,0.4424999952316284
2019-10-10,0.4449999928474426
2019-10-11,0.44999998807907104
2019-10-14,0.48500001430511475
2019-10-15,0.48500001430511475
2019-10-16,0.4625000059604645
2019-10-17,0.47999998927116394
2019-10-18,0.48500001430511475
2019-10-21,0.49000000953674316
2019-10-22,0.47999998927116394
2019-10-23,0.47999998927116394
2019-10-24,0.4749999940395355
2019-10-25,0.4650000035762787
2019-10-29,0.46000000834465027
2019-10-30,0.45500001311302185
2019-10-31,0.47749999165534973
2019-11-01,0.49000000953674316
2019-11-04,0.48500001430511475
2019-11-05,0.4975000023841858
2019-11-06,0.4925000071525574
2019-11-07,0.4975000023841858
2019-11-08,0.5099999904632568
2019-11-11,0.5049999952316284
2019-11-12,0.5049999952316284
2019-11-13,0.49000000953674316
2019-11-14,0.48249998688697815
2019-11-15,0.47749999165534973
2019-11-18,0.48750001192092896
2019-11-19,0.48249998688697815
2019-11-20,0.48249998688697815
2019-11-21,0.47999998927116394
2019-11-22,0.47999998927116394
2019-11-25,0.47999998927116394
2019-11-26,0.47749999165534973
2019-11-27,0.4675000011920929
2019-11-28,0.47999998927116394
2019-11-29,0.4699999988079071
2019-12-02,0.4699999988079071
2019-12-03,0.512499988079071
2019-12-04,0.5049999952316284
2019-12-05,0.5174999833106995
2019-12-06,0.5350000262260437
2019-12-09,0.5475000143051147
2019-12-10,0.5425000190734863
2019-12-11,0.5450000166893005
2019-12-12,0.550000011920929
2019-12-13,0.5400000214576721
2019-12-16,0.5425000190734863
2019-12-17,0.5649999976158142
2019-12-18,0.5649999976158142
2019-12-19,0.5550000071525574
2019-12-20,0.5600000023841858
2019-12-23,0.574999988079071
2019-12-24,0.5799999833106995
2019-12-26,0.5774999856948853
2019-12-27,0.5874999761581421
2019-12-30,0.5924999713897705
2019-12-31,0.6000000238418579
2020-01-02,0.625
2020-01-03,0.6274999976158142
2020-01-06,0.6100000143051147
